,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
200,147.579056,13.707789394132268,78.95811683864297,16.760285710736948,11.413382555335646,47.56537689025201,59.0,137.71787709497207,255.0
201,40.39873600000001,7.171977986059078,38.04935314336623,13.361025178501254,6.398502339762823,39.69158871952155,74.0,200.64795918367346,254.0
202,333.289572,20.59993842025401,23.31619433878548,40.09202347880944,13.276511424277588,114.69055432929514,56.0,178.80766852195424,255.0
203,109.65371200000001,11.81589786454676,-62.88965682672342,15.856996711618818,8.97978979563727,42.38332393293463,43.0,112.57142857142857,156.0
204,10.099684000000002,3.585988993029539,6.349727383908788,6.198746415831467,2.4919701958436202,15.014264786586926,102.0,156.48979591836735,226.0
205,2.2672760000000003,1.699054284603338,1.4907311430229446,5.14345119013578,0.50479496220187,4.180026478658693,160.0,191.72727272727272,226.0
206,269.393612,18.520329367952424,-44.35522288261928,24.484487017872254,20.815924650359726,106.88912448172573,37.0,128.50191277735271,254.0
207,80.591356,10.129763147429925,51.26676573201663,14.28910090481136,7.915712726213024,38.90711210366509,84.0,192.52941176470588,255.0
208,52.14734800000001,8.14837809792023,27.2223677904399,9.118892205805857,7.403665531102595,26.88279435976078,93.0,159.67193675889328,227.0
209,159.32766800000002,14.242973266422823,1.742491045644961,16.640282290843267,12.41022648940051,51.466091814036716,49.0,96.79948253557568,135.0
210,154.58700000000002,14.029479017482247,6.036596871309198,21.693502646067014,10.335966318017487,68.93564167683894,23.0,83.46533333333333,142.0
211,92.133852,10.830903183722809,-77.529283808973,12.77743211690292,10.1479435995483,43.7130591463477,69.0,192.02908277404921,255.0
212,104.50081200000001,11.534928101004136,13.759421644024162,16.709786666582577,8.286158711714972,43.99513858232378,38.0,103.25838264299803,145.0
213,2.4733920000000005,1.7746043232314053,55.27804237523186,1.981276512360838,1.5986702263688983,4.650158871952156,165.0,193.75,213.0
214,164.27445200000003,14.462390137045064,-50.35887326616018,28.380090508776977,9.464047023608776,67.93638307928234,52.0,128.03387703889587,234.0
215,140.98334400000002,13.397968828512807,12.322119154971459,17.448991836573665,10.606914147508126,52.16990646342587,37.0,88.17543859649123,141.0
216,70.28555600000001,9.459933896328122,62.78406728704165,10.134923482349478,9.128243054078391,34.085032667689006,53.0,152.61290322580646,217.0
217,197.04689600000003,15.83944128290253,-18.392947035199995,21.300052421104688,12.615644767264216,66.37019772867149,29.0,91.84518828451883,192.0
218,115.42496000000001,12.122855419474176,-55.09139106196317,15.44182953328666,10.228193052798916,46.81316506098247,50.0,171.14642857142857,244.0
219,165.51114800000002,14.516726171148719,-12.734920922796585,17.163310104307786,12.401000385406746,52.59164167683895,39.0,90.63013698630137,158.0
220,111.508756,11.915425201117431,17.84891415323187,16.66745687352194,8.741772815799957,45.65535041159332,61.0,164.66173752310536,248.0
221,110.478176,11.860235348145972,-9.266242606690588,12.506700555985505,11.402044685991939,39.54916506098248,50.0,117.32462686567165,174.0
222,153.144188,13.963854632871119,2.6527143557164057,18.034848990682114,10.996331805165333,49.459270975617244,38.0,96.20861372812921,133.0
223,324.63270000000006,20.33064659950949,64.90897676637863,26.810268976243385,18.30339814352515,94.70901856709094,41.0,116.77079365079365,241.0
224,49.880072000000006,7.969270993299021,50.959081638135224,10.321528972768895,6.32241816759135,28.604767881102088,125.0,234.58677685950414,255.0
225,217.24626400000002,16.631492244256826,28.95796026533376,23.508528339235838,13.484706771362603,72.59990646342587,25.0,81.09962049335863,134.0
